gameid,Blue_bot_champion,Blue_jng_champion,Blue_mid_champion,Blue_sup_champion,Blue_top_champion,Red_bot_champion,Red_jng_champion,Red_mid_champion,Red_sup_champion,Red_top_champion,Blue_bot_player_champ_wr,Blue_jng_player_champ_wr,Blue_mid_player_champ_wr,Blue_sup_player_champ_wr,Blue_top_player_champ_wr,Red_bot_player_champ_wr,Red_jng_player_champ_wr,Red_mid_player_champ_wr,Red_sup_player_champ_wr,Red_top_player_champ_wr,Blue_bot_player_recent_form,Blue_jng_player_recent_form,Blue_mid_player_recent_form,Blue_sup_player_recent_form,Blue_top_player_recent_form,Red_bot_player_recent_form,Red_jng_player_recent_form,Red_mid_player_recent_form,Red_sup_player_recent_form,Red_top_player_recent_form,Blue_bot_champ_meta_wr,Blue_jng_champ_meta_wr,Blue_mid_champ_meta_wr,Blue_sup_champ_meta_wr,Blue_top_champ_meta_wr,Red_bot_champ_meta_wr,Red_jng_champ_meta_wr,Red_mid_champ_meta_wr,Red_sup_champ_meta_wr,Red_top_champ_meta_wr,Blue_Team_Strength,Red_Team_Strength,blue_win_label
LOLTMNT03_123682,Ashe,Vi,Corki,Braum,Kennen,Xayah,Nidalee,Tristana,Leona,K'Sante,0.3333333333333333,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.38,0.56,0.42,0.6,0.6363636363636364,0.5555555555555556,0.6818181818181818,0.56,0.4,0.3,0.5947058823529412,0.7322351421188631,1
LOLTMNT03_123727,Kai'Sa,Sejuani,Corki,Rell,Renekton,Ezreal,Trundle,Hwei,Leona,Jayce,0.5,0.5,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,1.0,0.5,0.6,0.4,0.6,0.6,0.6,1.0,0.5,1.0,1.0,1.0,0.46,0.42,0.44,0.62,0.4,0.5102040816326531,0.5,0.4,0.38,0.5555555555555556,0.5618418505613628,0.6527777777777778,1
LOLTMNT03_123743,Ziggs,Nidalee,Corki,Nautilus,K'Sante,Ezreal,Ivern,Yone,Leona,Gwen,0.5,0.0,0.14285714285714285,0.1,0.0,1.0,0.6,0.5,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.6521739130434783,0.46,0.5,0.3,0.52,0.4782608695652174,0.5833333333333334,0.38,0.5,0.1208452041785375,0.41679957469431156,0
LOLTMNT03_123753,Jhin,Brand,Yone,Nautilus,Aatrox,Ashe,Gragas,Ezreal,Leona,Camille,0.0,0.5,0.5,0.4166666666666667,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6,0.6,0.4,0.5142857142857142,0.6428571428571429,0.5945945945945946,0.5,0.52,0.42,0.5294117647058824,0.54,0.38,0.64,0.4025974025974026,0.5031061850027367,1
LOLTMNT03_124139,Miss Fortune,Sejuani,Corki,Rell,Gwen,Jinx,Lillia,Tristana,Braum,Renekton,0.3333333333333333,0.4,0.6666666666666666,0.5,0.5,1.0,0.5,0.5,0.75,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2857142857142857,0.42,0.44,0.58,0.5,0.4666666666666667,0.6,0.58,0.6428571428571429,0.42,0.6298185941043083,0.4886269644334161,1
LOLTMNT03_124235,Ziggs,Brand,Corki,Alistar,Renekton,Miss Fortune,Nidalee,Azir,Leona,Twisted Fate,0.5,0.5,0.2,0.5,0.2857142857142857,0.5,1.0,0.7142857142857143,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.23076923076923078,0.6666666666666666,0.42,0.52,0.4,0.4,0.6666666666666666,0.62,0.4,0.42105263157894735,0.30128205128205127,0.6453488372093023,0
LOLTMNT03_124628,Jhin,Brand,Tristana,Leona,Camille,Ashe,Sejuani,Corki,Nautilus,Gwen,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.64,0.56,0.4,0.6521739130434783,0.4,0.44,0.42,0.52,0.52,0.726911976911977,0.5814099587088093,1
LOLTMNT03_124669,Miss Fortune,Zyra,Zeri,Leona,Camille,Ezreal,Brand,Corki,Nautilus,Akali,0.0,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.5,0.6,0.0,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.45454545454545453,0.625,0.54,0.38,0.6666666666666666,0.5,0.6538461538461539,0.44,0.5,0.42857142857142855,0.3847763347763348,0.5290697674418604,0
LOLTMNT03_124686,Ziggs,Brand,Corki,Leona,Renekton,Ashe,Kha'Zix,LeBlanc,Rell,Dr. Mundo,0.0,0.0,0.3333333333333333,0.2,0.2,1.0,0.5,1.0,1.0,0.5,0.2,0.2,0.2,0.2,0.2,0.8,0.5,0.8,0.8,0.8,0.21428571428571427,0.6666666666666666,0.46,0.38,0.4,0.4,0.5,0.48,0.62,0.5,0.31932573599240266,0.6159420289855072,0
LOLTMNT03_124708,Kai'Sa,Sejuani,Yone,Alistar,Rumble,Ezreal,Diana,Lucian,Rell,Twisted Fate,0.5,0.5,0.5,0.0,0.6666666666666666,0.75,0.5,0.5,0.6,0.5,0.2,0.2,0.2,0.0,0.2,1.0,1.0,1.0,1.0,1.0,0.48,0.42,0.6,0.5,0.48,0.5,0.5,0.48,0.62,0.4358974358974359,0.35984848484848486,0.558688387635756,0
LOLTMNT03_125182,Ashe,Maokai,Lucian,Braum,Renekton,Ziggs,Vi,Ahri,Leona,Gangplank,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.5,0.8,0.8,0.8,0.42,0.58,0.48,0.6129032258064516,0.42,0.1875,0.56,0.52,0.38,0.5,0.6107692307692307,0.6409774436090225,0
LOLTMNT03_126152,Jhin,Sejuani,Tristana,Rell,Kennen,Varus,Zyra,Corki,Nautilus,Rumble,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.0,0.8,1.0,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5277777777777778,0.42,0.56,0.62,0.6521739130434783,0.56,0.5882352941176471,0.46,0.5,0.46,0.5500693000693001,0.6586538461538461,1
LOLTMNT03_129286,Ezreal,Nidalee,Corki,Rell,Jax,Ashe,Lee Sin,Azir,Leona,Renekton,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.75,0.0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.54,0.625,0.46,0.64,0.52,0.4,0.46,0.62,0.4,0.42,0.6515151515151515,0.5250712250712251,1
LOLTMNT03_129319,Xayah,Maokai,Yone,Rakan,Garen,Kai'Sa,Sejuani,Ahri,Rell,Jax,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5405405405405406,0.56,0.5897435897435898,0.66,0.5,0.48,0.4,0.54,0.66,0.52,0.4479381998277347,0.4233803986710963,0
LOLTMNT03_129586,Ashe,Sejuani,Azir,Braum,Gnar,Jhin,Brand,Corki,Leona,Jax,0.5,1.0,0.75,0.6666666666666666,0.5,1.0,0.0,0.6,0.6666666666666666,0.5,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.42,0.6,0.6060606060606061,0.5869565217391305,0.5405405405405406,0.6333333333333333,0.48,0.4,0.52,0.4883838383838384,0.43857048748353106,0
LOLTMNT03_129606,Miss Fortune,Sejuani,Viktor,Rakan,Renekton,Ashe,Nidalee,Corki,Alistar,Ornn,0.5,0.5,0.5,0.875,0.5,0.5,1.0,0.75,1.0,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.35714285714285715,0.42,0.5,0.64,0.4,0.4,0.64,0.5,0.5,0.625,0.6412529550827423,0.6574074074074074,1
LOLTMNT03_129624,Zeri,Vi,Ahri,Rakan,Renekton,Draven,Xin Zhao,LeBlanc,Leona,K'Sante,0.2,0.5,0.5,0.6666666666666666,0.5,0.7142857142857143,0.0,0.5,0.0,0.5,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.54,0.58,0.56,0.64,0.4,0.4444444444444444,0.4,0.5,0.4,0.3,0.44469696969696965,0.39035087719298245,1
LOLTMNT03_129641,Jhin,Lillia,Sion,Rell,Rumble,Kai'Sa,Sejuani,Yone,Leona,Kennen,1.0,1.0,1.0,0.75,1.0,0.0,0.375,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473685,0.5714285714285714,0.46153846153846156,0.66,0.44,0.48,0.44,0.575,0.4,0.6666666666666666,0.5628729752770674,0.28956639566395664,1
LOLTMNT03_129654,Jhin,Brand,Jayce,Nautilus,Renekton,Sivir,Zyra,Corki,Rakan,Gnar,1.0,0.8,0.5,0.5,0.3333333333333333,0.5,0.75,1.0,0.9,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.5641025641025641,0.6451612903225806,0.5263157894736842,0.48,0.4,0.75,0.55,0.48,0.64,0.574468085106383,0.5144529869211736,0.6136363636363636,1
LOLTMNT03_130245,Zeri,Lillia,Sion,Rell,Renekton,Ezreal,Zyra,Yone,Leona,Gnar,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,0.5,0.5714285714285714,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.52,0.5,0.4166666666666667,0.64,0.42,0.54,0.5555555555555556,0.6052631578947368,0.4,0.5813953488372093,0.5518518518518518,0.6234567901234568,1
LOLTMNT03_130284,Miss Fortune,Sejuani,Viktor,Rell,Olaf,Ezreal,Maokai,Tristana,Braum,Gnar,0.5,0.5,0.5,0.6,0.2,0.5,1.0,0.4,0.6,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4166666666666667,0.42,0.5,0.66,0.5555555555555556,0.56,0.56,0.56,0.59375,0.5681818181818182,0.3993524774774775,0.46875,0
LOLTMNT03_130314,Miss Fortune,Brand,Tristana,Rell,Renekton,Ashe,Zyra,Corki,Alistar,Gnar,0.5,0.0,1.0,0.25,0.25,1.0,1.0,0.75,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.38461538461538464,0.6551724137931034,0.56,0.66,0.42,0.4,0.5263157894736842,0.46,0.48,0.5777777777777777,0.29523809523809524,0.6356521739130435,0
LOLTMNT03_213170,Varus,Lillia,Corki,Braum,Volibear,Ashe,Sejuani,Yone,Alistar,Ambessa,0.375,1.0,0.5,1.0,0.5,0.5,0.625,0.5,0.7142857142857143,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.56,0.5714285714285714,0.5,0.56,0.4782608695652174,0.56,0.7,0.54,0.46,0.625,0.5393266740330446,0.5790116316432106,0
LOLTMNT03_213606,Miss Fortune,Skarner,Aurora,Alistar,Camille,Kai'Sa,Sejuani,Ahri,Rakan,Ambessa,0.2857142857142857,0.5,0.3333333333333333,0.25,1.0,0.5,0.5,0.5,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.46,0.6666666666666666,0.3333333333333333,0.46,0.6857142857142857,0.5,0.7,0.58,0.68,0.6363636363636364,0.532687429978084,0.6041666666666666,1
LOLTMNT03_213634,Kai'Sa,Sejuani,Yone,Rakan,Gwen,Ezreal,Vi,Akali,Alistar,Aurora,0.8333333333333334,0.5555555555555556,1.0,0.5,0.5,1.0,0.0,0.5,0.8,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,1.0,0.4,0.4,0.48,0.7,0.54,0.66,0.5,0.54,0.48,0.5,0.48,0.375,0.5575870208223149,0.6255885666844571,1
LOLTMNT03_213678,Kalista,Sejuani,Taliyah,Neeko,Jayce,Ashe,Nocturne,Aurora,Karma,Rumble,0.5,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.56,0.6296296296296297,0.4358974358974359,0.56,0.5348837209302325,0.35294117647058826,0.3870967741935484,0.52,0.6076404044813036,0.4820430107526882,1
LOLTMNT03_213710,Miss Fortune,Skarner,Azir,Alistar,Rumble,Ezreal,Ivern,Corki,Braum,Gwen,0.42857142857142855,0.0,0.7142857142857143,0.5,0.6666666666666666,0.8333333333333334,1.0,1.0,0.8,1.0,0.6,0.4,0.6,0.2,0.6,0.6,0.6,1.0,0.6,0.6,0.46,0.675,0.58,0.48,0.52,0.54,0.5151515151515151,0.5,0.54,0.5121951219512195,0.5303479853479853,0.6833333333333332,0
LOLTMNT03_214145,Jhin,Skarner,Azir,Leona,Gwen,Miss Fortune,Maokai,Corki,Alistar,Rumble,0.5,0.5,1.0,0.5,0.5,0.5,0.8666666666666667,0.5,0.8181818181818182,0.9,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.5,0.4,0.4,0.64,0.6842105263157895,0.58,0.3,0.5128205128205128,0.46,0.46,0.48,0.46,0.52,0.6785714285714285,0.5970464135021097,0
LOLTMNT03_214199,Varus,Vi,Ahri,Leona,Aatrox,Miss Fortune,Xin Zhao,Taliyah,Alistar,Ambessa,0.6666666666666666,0.8,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.75,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.5,0.0,0.0,0.0,0.54,0.5,0.56,0.28,0.5,0.48,0.38,0.54,0.46,0.6666666666666666,0.5230070076477574,0.5740660198505632,1
LOLTMNT03_214223,Ezreal,Vi,Ryze,Rakan,Poppy,Varus,Naafiri,Taliyah,Rell,Ambessa,0.5714285714285714,0.42857142857142855,0.5,1.0,1.0,0.6,0.5,0.5,0.7142857142857143,1.0,0.8,0.4,0.8,0.2,0.8,0.2,0.4,0.5,0.2,0.2,0.54,0.5,0.5,0.7,0.43243243243243246,0.56,0.5,0.54,0.46,0.6,0.5381292751084418,0.5361693773116482,0
LOLTMNT03_221794,Ashe,Xin Zhao,Taliyah,Alistar,Renekton,Miss Fortune,Sejuani,Azir,Braum,Jax,0.3333333333333333,0.4,0.5714285714285714,0.4444444444444444,0.42857142857142855,0.6666666666666666,0.6,0.8,1.0,0.0,0.6,0.2,0.6,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.54,0.38,0.56,0.48,0.46,0.44,0.72,0.56,0.56,0.6,0.5228808044143797,0.5841323712264824,0
LOLTMNT03_221824,Kai'Sa,Vi,Ahri,Rakan,Rumble,Xayah,Sejuani,Yone,Poppy,Aurora,0.0,1.0,0.0,0.0,0.5,0.8,0.5,0.0,0.6666666666666666,0.5,0.6,0.6,0.6,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.46,0.58,0.68,0.5,0.58,0.72,0.54,0.42105263157894735,0.3333333333333333,0.5370370370370371,0.4737540849673202,0
LOLTMNT03_221850,Miss Fortune,Sejuani,Corki,Alistar,Aurora,Varus,Maokai,Sylas,Rakan,Yone,0.0,0.7,1.0,0.75,0.5,0.6666666666666666,0.5,0.5,0.6363636363636364,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.5,0.4,0.4,0.46,0.74,0.5,0.48,0.3684210526315789,0.58,0.46,0.375,0.66,0.56,0.6302612994350282,0.5352352352352353,0
LOLTMNT03_221870,Ashe,Skarner,Ahri,Seraphine,Rumble,Corki,Maokai,Sylas,Rakan,Jayce,0.6666666666666666,1.0,0.6666666666666666,0.0,0.8333333333333334,0.0,0.875,0.5,0.7857142857142857,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,1.0,0.8,0.8,0.52,0.6585365853658537,0.56,0.3,0.5,0.48,0.46,0.4444444444444444,0.68,0.45,0.5383288998546046,0.6862139917695473,1
LOLTMNT03_223440,Jhin,Vi,Ahri,Rell,Gwen,Ezreal,Xin Zhao,Azir,Braum,Rumble,0.5,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.2,0.4,0.0,0.4,0.64,0.44,0.58,0.46,0.5238095238095238,0.54,0.38,0.56,0.58,0.52,0.5938271604938271,0.5157050246602485,0
LOLTMNT03_223477,Kai'Sa,Xin Zhao,Azir,Rakan,Gwen,Corki,Skarner,Akali,Nautilus,Rumble,0.8571428571428571,0.3333333333333333,0.8333333333333334,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.0,0.5,0.38,0.56,0.66,0.5116279069767442,0.48,0.6666666666666666,0.47368421052631576,0.46,0.52,0.6052938808373591,0.4166666666666667,1
LOLTMNT03_223496,Kai'Sa,Sejuani,Akali,Rakan,Ambessa,Miss Fortune,Lillia,Yone,Alistar,Camille,0.4,0.5555555555555556,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,0.8333333333333334,1.0,0.4,0.8,0.6666666666666666,0.4,0.4,0.6,0.6,0.6666666666666666,0.6,0.6,0.52,0.72,0.45,0.66,0.5833333333333334,0.44,0.5517241379310345,0.56,0.48,0.6944444444444444,0.5688471079775428,0.6253387533875339,0
LOLTMNT03_223521,Ashe,Sejuani,Yone,Braum,Gwen,Miss Fortune,Skarner,Akali,Rakan,Fiora,0.75,1.0,0.5,1.0,0.0,0.375,1.0,0.5,0.8,0.5,0.2,0.3333333333333333,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.52,0.72,0.56,0.6,0.5227272727272727,0.46,0.6511627906976745,0.42857142857142855,0.64,0.5,0.5348557692307693,0.5438055954088953,0
LOLTMNT03_244566,Ezreal,Nocturne,Galio,Neeko,Gwen,Jhin,Vi,Viktor,Rell,Rumble,0.875,0.0,0.0,0.75,1.0,0.5,0.5454545454545454,0.5,0.46153846153846156,0.5714285714285714,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.58,0.5434782608695652,0.3125,0.5789473684210527,0.58,0.52,0.38,0.4375,0.5,0.5,0.6596983581519663,0.5446830446565335,1
LOLTMNT03_244608,Lucian,Skarner,Azir,Milio,Renekton,Corki,Xin Zhao,Annie,Nami,Gnar,0.8888888888888888,0.0,0.7058823529411765,1.0,0.4375,0.0,0.4,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.46,0.68,0.56,0.5853658536585366,0.44,0.42,0.4,0.8571428571428571,0.58,0.58,0.5387440364543729,0.663891872538489,1
LOLTMNT03_244658,Caitlyn,Lillia,Jayce,Alistar,K'Sante,Jinx,Sejuani,Syndra,Nautilus,Aatrox,0.6666666666666666,1.0,1.0,0.8571428571428571,0.6875,0.5,0.625,1.0,0.6363636363636364,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.45454545454545453,0.5714285714285714,0.4,0.58,0.34,0.4489795918367347,0.64,0.4444444444444444,0.46,0.52,0.6527777777777778,0.5438196555217832,1
LOLTMNT03_244700,Ashe,Poppy,Taliyah,Seraphine,Olaf,Kalista,Maokai,Ahri,Blitzcrank,Yorick,0.4444444444444444,1.0,0.5,1.0,0.6,0.6153846153846154,0.8235294117647058,1.0,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.56,0.4444444444444444,0.56,0.4166666666666667,0.5348837209302325,0.54,0.5,0.56,0.3076923076923077,0.5,0.5380503955968352,0.656984126984127,0
LOLTMNT03_245616,Zeri,Nocturne,Annie,Lulu,Gwen,Lucian,Naafiri,Taliyah,Nami,Olaf,0.6363636363636364,0.75,1.0,0.5,1.0,0.5,0.5,0.625,0.75,0.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.38,0.5531914893617021,0.75,0.36,0.58,0.48,0.7777777777777778,0.56,0.56,0.5227272727272727,0.5987823590737559,0.5514465360681492,0
LOLTMNT03_246177,Miss Fortune,Xin Zhao,Ahri,Neeko,Ambessa,Jhin,Vi,Ryze,Alistar,Renekton,0.5454545454545454,0.6666666666666666,0.6428571428571429,0.3333333333333333,0.0,0.8,0.7692307692307693,1.0,0.5,0.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.56,0.4,0.58,0.5897435897435898,0.391304347826087,0.52,0.36,0.6666666666666666,0.6,0.44,0.5557256235827664,0.5866975982224929,1
LOLTMNT03_246190,Yasuo,Viego,Azir,Rakan,Rumble,Varus,Pantheon,Akali,Galio,Sion,0.5,0.8,0.2857142857142857,0.8181818181818182,0.75,0.6363636363636364,0.6666666666666666,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.37777777777777777,0.58,0.54,0.5,0.62,0.38095238095238093,0.4444444444444444,0.35294117647058826,0.53125,0.5599050321343587,0.575353109110611,1
LOLTMNT03_280786,Yunara,Pantheon,Annie,Rell,Sion,Corki,Skarner,Taliyah,Rakan,Rumble,0.5,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.4,0.3333333333333333,0.7777777777777778,0.75,0.8666666666666667,0.7272727272727273,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.37037037037037035,0.5263157894736842,0.44,0.46808510638297873,0.48,0.64,0.56,0.58,0.48,0.5434664910512397,0.5724925118562276,1
LOLTMNT03_280803,Aphelios,Viego,Ryze,Tahm Kench,K'Sante,Jinx,Nocturne,Galio,Thresh,Camille,0.0,0.8333333333333334,0.6666666666666666,0.0,0.5384615384615384,0.3333333333333333,0.7,0.5,0.0,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.5789473684210527,0.3829787234042553,0.5555555555555556,0.6666666666666666,0.34,0.44,0.58,0.4,0.5,0.6744186046511628,0.563564668881769,0.5572260659563254,0
LOLTMNT03_281799,Senna,Jarvan IV,Aurora,Nautilus,Jax,Sivir,Sejuani,Azir,Neeko,Ambessa,0.5,0.0,0.5,0.4375,0.6666666666666666,0.5,0.6153846153846154,0.6,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.54,0.4117647058823529,0.45454545454545453,0.42,0.66,0.55,0.56,0.56,0.56,0.475,0.5679873204360499,0.5504935203792494,0
LOLTMNT03_282074,Varus,Trundle,Azir,Alistar,Rumble,Ezreal,Nocturne,Orianna,Bard,Ambessa,0.5,0.5,0.6666666666666666,0.8235294117647058,0.7647058823529411,1.0,0.0,1.0,1.0,0.8,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.6,0.5,0.58,0.58,0.46,0.6,0.6,0.56,0.5238095238095238,0.4878048780487805,0.6292270531400966,0.5660594120277219,1
LOLTMNT03_282101,Kalista,Skarner,Twisted Fate,Renata Glasc,Yorick,Xayah,Zyra,Annie,Rakan,Renekton,0.0,0.5,1.0,0.5,0.5,0.7333333333333333,0.625,0.0,0.7368421052631579,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.54,0.62,0.4523809523809524,0.38461538461538464,0.5454545454545454,0.58,0.5238095238095238,0.55,0.56,0.44,0.5569690564333735,0.6260308891887839,0
LOLTMNT03_282116,Senna,Vi,Taliyah,Nautilus,Aatrox,Miss Fortune,Dr. Mundo,Lucian,Leona,Aurora,0.0,0.4166666666666667,0.3333333333333333,0.6,0.75,0.0,0.5,0.5,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.52,0.32,0.54,0.4,0.54,0.62,0.5,0.52,0.38,0.4411764705882353,0.629472693032015,0.5389702432820651,1
LOLTMNT03_283073,Yunara,Xin Zhao,Ryze,Karma,Sion,Kai'Sa,Maokai,Corki,Neeko,Cho'Gath,0.5,0.5,0.5,0.5,0.0,1.0,0.8421052631578947,1.0,0.6363636363636364,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.52,0.5263157894736842,0.39473684210526316,0.4791666666666667,0.42,0.52,0.48,0.58,0.4,0.5443112338444729,0.6327275551413482,1
LOLTMNT03_287765,Xayah,Trundle,Ryze,Rakan,Gwen,Corki,Jarvan IV,Annie,Nautilus,Aurora,0.6,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.4444444444444444,0.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.58,0.5333333333333333,0.55,0.56,0.52,0.46,0.4,0.5714285714285714,0.4,0.42857142857142855,0.5222348198538674,0.43720456624843,1
LOLTMNT03_287786,Kai'Sa,Xin Zhao,Ahri,Braum,Galio,Sivir,Viego,Syndra,Alistar,Rumble,0.6,0.25,0.0,0.75,0.5,1.0,0.5,0.5,0.46153846153846156,0.5454545454545454,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.4,0.52,0.48,0.48,0.4230769230769231,0.5714285714285714,0.375,0.36363636363636365,0.6,0.46,0.4321809639719644,0.5429138479597195,0
LOLTMNT03_287800,Aphelios,Volibear,Orianna,Rell,Renekton,Ezreal,Skarner,Akali,Bard,Jax,0.5,1.0,0.3333333333333333,0.4666666666666667,0.42105263157894735,0.4,0.5,0.3333333333333333,0.6666666666666666,0.75,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.48,0.54,0.44,0.46,0.58,0.6,0.4411764705882353,0.5,0.64,0.5598484848484849,0.42731045836284814,1
LOLTMNT03_288681,Lucian,Wukong,Viktor,Alistar,Ambessa,Kai'Sa,Vi,Orianna,Nautilus,Gwen,0.0,0.4,1.0,0.9,0.5,0.3333333333333333,0.625,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.52,0.5428571428571428,0.375,0.62,0.47619047619047616,0.4,0.34,0.56,0.38,0.52,0.4733527131782946,0.42937630340947675,1
LOLTMNT03_288729,Varus,Xin Zhao,Ahri,Leona,Sion,Corki,Pantheon,Akali,Neeko,K'Sante,0.6666666666666666,0.6,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.52,0.46,0.36,0.4897959183673469,0.44,0.39285714285714285,0.42857142857142855,0.56,0.34,0.47777777777777775,0.4391185195396665,1
LOLTMNT03_288748,Yunara,Skarner,Aurora,Bard,Jax,Zeri,Jarvan IV,Taliyah,Karma,Gangplank,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.6666666666666666,0.5,0.58,0.4166666666666667,0.4782608695652174,0.62,0.38,0.3888888888888889,0.54,0.41025641025641024,0.3333333333333333,0.4256468272229892,0.5202020202020202,1
LOLTMNT03_288776,Aphelios,Maokai,Yone,Lulu,Renekton,Kalista,Amumu,Jayce,Renata Glasc,Cho'Gath,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.5,0.575,0.52,0.54,0.37037037037037035,0.48,0.52,0.18181818181818182,0.4,0.375,0.3333333333333333,0.44574865117033796,0.48079196217494086,1
