gameid,Blue_bot_champion,Blue_jng_champion,Blue_mid_champion,Blue_sup_champion,Blue_top_champion,Red_bot_champion,Red_jng_champion,Red_mid_champion,Red_sup_champion,Red_top_champion,Blue_bot_player_champ_wr,Blue_jng_player_champ_wr,Blue_mid_player_champ_wr,Blue_sup_player_champ_wr,Blue_top_player_champ_wr,Red_bot_player_champ_wr,Red_jng_player_champ_wr,Red_mid_player_champ_wr,Red_sup_player_champ_wr,Red_top_player_champ_wr,Blue_bot_player_recent_form,Blue_jng_player_recent_form,Blue_mid_player_recent_form,Blue_sup_player_recent_form,Blue_top_player_recent_form,Red_bot_player_recent_form,Red_jng_player_recent_form,Red_mid_player_recent_form,Red_sup_player_recent_form,Red_top_player_recent_form,blue_win_label,patch,teamname_blue,teamname_red
LOLTMNT01_56301,Aphelios,Xin Zhao,Orianna,Lulu,K'Sante,Lucian,Sejuani,Hwei,Milio,Rumble,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,14.02,Flamengo Academy,Liberty Academy
LOLTMNT01_56317,Varus,Maokai,Azir,Renata Glasc,K'Sante,Aphelios,Vi,Orianna,Rakan,Garen,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,14.02,Los Grandes Academy,KaBuM! Academy
LOLTMNT01_68700,Jinx,Ivern,Taliyah,Alistar,Olaf,Xayah,Vi,Ahri,Rakan,Jax,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,14.05,Liberty,RED Canids
LOLTMNT01_68730,Kalista,Jarvan IV,Ahri,Renata Glasc,Olaf,Varus,Vi,Vex,Rumble,Akshan,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.05,LOUD,Los Grandes
LOLTMNT01_68760,Smolder,Maokai,Tristana,Alistar,Rumble,Zeri,Rell,Neeko,Rakan,Volibear,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,14.05,KaBuM! Esports,FURIA
LOLTMNT01_68793,Jinx,Nocturne,Orianna,Rell,K'Sante,Smolder,Xin Zhao,Ahri,Tahm Kench,Jax,1.0,0.5,0.8,0.5,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.05,Vivo Keyd Stars,paiN Gaming
LOLTMNT01_68807,Senna,Xin Zhao,Karma,Nautilus,Gnar,Smolder,Jax,Ahri,Rell,Aatrox,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.25,0.0,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,14.05,INTZ,Fluxo
LOLTMNT01_69660,Kalista,Rell,Ahri,Neeko,Aatrox,Ashe,Poppy,Taliyah,Braum,Olaf,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,14.05,paiN Gaming,INTZ
LOLTMNT01_70143,Kalista,Jarvan IV,Ahri,Nautilus,Rumble,Varus,Xin Zhao,Karma,Braum,Ornn,0.6,1.0,1.0,0.6,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0,14.05,LOUD,Vivo Keyd Stars
LOLTMNT01_70159,Xayah,Maokai,Tristana,Alistar,Rumble,Kai'Sa,Rell,Orianna,Rakan,Aatrox,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.4,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,14.05,KaBuM! Esports,Los Grandes
LOLTMNT01_70191,Zeri,Jarvan IV,Orianna,Rakan,Zac,Varus,Viego,Neeko,Nautilus,Renekton,0.0,0.5,0.6,0.0,1.0,0.5,1.0,1.0,0.8,0.5,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,14.05,FURIA,RED Canids
LOLTMNT01_70209,Kai'Sa,Lee Sin,Orianna,Rell,Aatrox,Smolder,Viego,Taliyah,Alistar,K'Sante,1.0,1.0,0.5,0.2,0.0,0.6666666666666666,0.75,0.0,0.0,0.8333333333333334,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,1,14.05,Fluxo,Liberty
LOLTMNT01_72188,Smolder,Jax,Karma,Leona,Rek'Sai,Jinx,Lee Sin,Ahri,Alistar,Gnar,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,14.05,INTZ Academy,Fluxo Academy
LOLTMNT01_72206,Smolder,Kindred,Karma,Tahm Kench,Aatrox,Caitlyn,Xin Zhao,Taliyah,Lux,Gwen,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0,14.05,INTZ Academy,Fluxo Academy
LOLTMNT01_72260,Varus,Xin Zhao,Ahri,Nautilus,Olaf,Kai'Sa,Maokai,Taliyah,Rell,Aatrox,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1,14.05,XV eSports,Los Grandes Academy
LOLTMNT01_72302,Zeri,Vi,Ahri,Lulu,Renekton,Lucian,Sejuani,Taliyah,Nami,Jax,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0,14.05,Los Grandes Academy,XV eSports
LOLTMNT01_73216,Kalista,Nocturne,Orianna,Rell,Olaf,Tristana,Xin Zhao,Taliyah,Nautilus,Gnar,0.5,0.0,0.25,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.05,LOUD Academy,Fluxo Academy
LOLTMNT01_73240,Kalista,Poppy,Taliyah,Nautilus,Renekton,Kai'Sa,Lee Sin,Ahri,Alistar,Gnar,1.0,0.0,0.3333333333333333,0.5714285714285714,0.5,0.0,1.0,1.0,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.05,LOUD Academy,Fluxo Academy
LOLTMNT01_73262,Kalista,Volibear,Ahri,Nautilus,Olaf,Senna,Xin Zhao,Taliyah,Tahm Kench,K'Sante,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,14.05,XV eSports,FURIA Youth
LOLTMNT01_73282,Lucian,Lee Sin,Ahri,Nami,Renekton,Senna,Maokai,Taliyah,Nautilus,K'Sante,0.5,1.0,0.6666666666666666,1.0,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0,14.05,XV eSports,FURIA Youth
LOLTMNT01_73297,Lucian,Poppy,Taliyah,Milio,Renekton,Kai'Sa,Maokai,Ahri,Nautilus,Jax,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,1.0,0.75,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.05,XV eSports,FURIA Youth
LOLTMNT01_74907,Lucian,Sejuani,Karma,Nami,Renekton,Zeri,Xin Zhao,Ahri,Lulu,Gragas,1.0,0.5,0.5,1.0,0.0,0.5,0.25,0.6666666666666666,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,14.05,KaBuM! Esports,paiN Gaming
LOLTMNT01_74926,Varus,Viego,Taliyah,Rell,Renekton,Zeri,Lee Sin,Ahri,Rakan,Gnar,1.0,0.5,1.0,0.0,0.5,0.3333333333333333,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,14.05,KaBuM! Esports,paiN Gaming
LOLTMNT01_75251,Kalista,Lee Sin,Ahri,Ashe,Gragas,Draven,Jarvan IV,Karma,Rell,Renekton,0.6666666666666666,0.3333333333333333,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,14.05,paiN Gaming,KaBuM! Esports
LOLTMNT01_75283,Varus,Lee Sin,Ahri,Neeko,Renekton,Draven,Sejuani,Karma,Ashe,Ornn,1.0,0.5,0.5,1.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,14.05,paiN Gaming,KaBuM! Esports
LOLTMNT01_75614,Sivir,Lee Sin,Orianna,Nautilus,Aatrox,Zeri,Vi,Ahri,Leona,Jax,0.5,0.5,0.6666666666666666,0.5,0.4,1.0,0.6666666666666666,1.0,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.05,Los Grandes,RED Canids
LOLTMNT01_76204,Caitlyn,Rell,Orianna,Ashe,Aatrox,Xayah,Vi,Taliyah,Rakan,Jax,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,0.5,0.75,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.05,Los Grandes,RED Canids
LOLTMNT01_76245,Kai'Sa,Lee Sin,Orianna,Nautilus,Olaf,Zeri,Vi,Ahri,Alistar,Gnar,1.0,0.0,0.5,0.4,1.0,1.0,0.75,1.0,0.0,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0,14.05,Los Grandes,RED Canids
LOLTMNT01_76929,Zeri,Rell,Hwei,Lulu,Renekton,Kai'Sa,Sejuani,Taliyah,Rakan,Olaf,0.5,0.5,1.0,0.5,1.0,0.0,0.75,0.4,0.5,0.75,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0,14.05,paiN Gaming Academy,LOUD Academy
LOLTMNT01_76943,Lucian,Sejuani,Aurelion Sol,Nami,K'Sante,Draven,Xin Zhao,Taliyah,Nautilus,Renekton,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.625,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.05,paiN Gaming Academy,LOUD Academy
LOLTMNT01_76960,Varus,Xin Zhao,Ahri,Rell,Gwen,Zeri,Vi,Taliyah,Nautilus,Renekton,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.75,0.7142857142857143,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,14.05,Flamengo Academy,RED Academy
LOLTMNT01_76968,Varus,Vi,Taliyah,Nautilus,Renekton,Lucian,Maokai,Karma,Nami,Jax,1.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.75,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,1,14.05,Flamengo Academy,RED Academy
LOLTMNT01_77250,Xayah,Rell,Hwei,Rakan,Renekton,Kai'Sa,Sejuani,Taliyah,Alistar,Olaf,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.05,paiN Gaming Academy,LOUD Academy
LOLTMNT01_77552,Senna,Jarvan IV,Karma,Braum,Renekton,Smolder,Sejuani,Taliyah,Nautilus,Olaf,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.6,0.6,0.2,0,14.05,KaBuM! Academy,FURIA Youth
LOLTMNT01_77603,Ashe,Sejuani,Hwei,Rell,Renekton,Jhin,Vi,Taliyah,Nautilus,Jax,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.6,0.7142857142857143,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.2,0.6,0.6,0.2,0,14.05,KaBuM! Academy,FURIA Youth
LOLTMNT01_77637,Varus,Volibear,Taliyah,Blitzcrank,Aatrox,Smolder,Lee Sin,Ahri,Rakan,Twisted Fate,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.0,0.6,0.6,0.5,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1,14.05,Vivo Keyd Stars Academy,Liberty Academy
LOLTMNT01_78262,Kai'Sa,Xin Zhao,Ahri,Nautilus,Aatrox,Smolder,Vi,Taliyah,Alistar,Jayce,0.5,0.5,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.5,1.0,0.6,0.2,0.6,0.6,0.2,0.8,0.8,0.8,0.8,0.8,0,14.05,FURIA Youth,KaBuM! Academy
LOLTMNT01_78313,Kog'Maw,Nocturne,Orianna,Lulu,Aatrox,Senna,Lee Sin,Akali,Tahm Kench,Renekton,1.0,1.0,0.75,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.05,Liberty Academy,Vivo Keyd Stars Academy
LOLTMNT01_79569,Kalista,Rell,Aurelion Sol,Renata Glasc,Renekton,Varus,Xin Zhao,Karma,Heimerdinger,Gnar,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.05,paiN Gaming,Vivo Keyd Stars
LOLTMNT01_79588,Aphelios,Rell,Hwei,Lulu,Gnar,Jinx,Vi,Tristana,Leona,Rumble,1.0,1.0,0.6,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.5,0.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0,14.05,paiN Gaming,Vivo Keyd Stars
LOLTMNT01_79600,Varus,Rell,Karma,Neeko,Olaf,Kai'Sa,Vi,Tristana,Bard,Rumble,1.0,0.8,0.0,1.0,0.5,1.0,0.75,0.5,1.0,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0,14.05,paiN Gaming,Vivo Keyd Stars
LOLTMNT01_79609,Kog'Maw,Maokai,LeBlanc,Braum,Olaf,Jinx,Rell,Karma,Milio,Renekton,0.5,0.75,1.0,1.0,0.0,0.5,0.6666666666666666,0.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.05,Vivo Keyd Stars,paiN Gaming
LOLTMNT01_79786,Jinx,Maokai,Orianna,Leona,Renekton,Kai'Sa,Lee Sin,Taliyah,Nautilus,Jax,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,14.05,RED Canids,LOUD
LOLTMNT01_79792,Varus,Volibear,Aurelion Sol,Alistar,Gragas,Ashe,Rell,Taliyah,Seraphine,Renekton,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,1.0,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.05,LOUD,RED Canids
LOLTMNT01_80204,Varus,Rell,Tristana,Heimerdinger,Renekton,Kalista,Maokai,Taliyah,Neeko,Jax,0.75,0.8,0.5,0.0,0.5,0.8,1.0,1.0,1.0,0.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.05,Vivo Keyd Stars,paiN Gaming
LOLTMNT01_80400,Lucian,Maokai,Karma,Nami,Jax,Aphelios,Lee Sin,Hwei,Nautilus,K'Sante,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1,14.05,LOUD,RED Canids
LOLTMNT02_112637,Kalista,Sejuani,Azir,Taric,Skarner,Ashe,Taliyah,Varus,Leona,Renekton,0.375,0.6,0.5,0.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.0,0.4,0.4,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0,14.12,Liberty,FURIA
LOLTMNT02_112700,Kai'Sa,Vi,Corki,Alistar,Gragas,Ezreal,Sejuani,Hwei,Rell,Jax,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,0.5,0.75,0.5714285714285714,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,14.12,LOUD,Vivo Keyd Stars
LOLTMNT02_112758,Xayah,Zyra,Corki,Rakan,Skarner,Kai'Sa,Sejuani,Tristana,Leona,K'Sante,0.625,0.5,0.5,0.8571428571428571,1.0,0.5,0.7142857142857143,0.25,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.6,0.2,0.2,0.4,1,14.12,paiN Gaming,KaBuM! Esports
LOLTMNT02_113731,Draven,Sejuani,Tristana,Blitzcrank,Camille,Jinx,Xin Zhao,Hwei,Lulu,Jax,0.0,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,1,14.12,Los Grandes,RED Canids
LOLTMNT02_113792,Jhin,Vi,Corki,Rell,Rumble,Kai'Sa,Skarner,Hwei,Alistar,Twisted Fate,0.5,0.0,0.5,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.5,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1,14.12,INTZ,Fluxo
LOLTMNT02_116085,Sivir,Maokai,Jayce,Alistar,Rumble,Jhin,Skarner,Taliyah,Leona,K'Sante,0.5,0.6666666666666666,0.5,0.5,0.5,1.0,0.0,0.4,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1,14.12,RED Canids,Fluxo
LOLTMNT02_116217,Xayah,Maokai,Corki,Rakan,Renekton,Senna,Vi,Taliyah,Nautilus,Twisted Fate,0.5,0.5,0.3333333333333333,0.5,0.4,0.0,1.0,0.5,0.3333333333333333,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0,14.12,Los Grandes,KaBuM! Esports
LOLTMNT02_116262,Ezreal,Viego,Taliyah,Nautilus,Rumble,Zeri,Vi,Hwei,Rakan,Skarner,0.5,0.5,0.0,0.6,0.5,0.5,1.0,0.875,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.12,FURIA,LOUD
LOLTMNT02_116896,Zeri,Brand,Tristana,Nautilus,Jax,Varus,Maokai,Yone,Leona,Kennen,0.0,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.12,Los Grandes Academy,KaBuM! Academy
LOLTMNT02_118142,Ashe,Sejuani,Yone,Rell,Rumble,Zeri,Brand,Tristana,Alistar,Skarner,0.0,0.0,0.6666666666666666,0.25,0.75,0.6,0.5,0.5,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.12,INTZ,paiN Gaming
LOLTMNT02_118188,Twitch,Brand,Corki,Annie,Skarner,Lucian,Sejuani,Tristana,Nami,Olaf,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.0,0.0,0.0,1,14.12,Vivo Keyd Stars,Liberty
LOLTMNT02_118888,Ashe,Karthus,Tryndamere,Nautilus,K'Sante,Zeri,Zyra,Tristana,Rell,Camille,0.5,1.0,1.0,0.4444444444444444,0.5,0.3333333333333333,0.5,0.0,0.25,0.5,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.6,0,14.12,Rise Gaming,Flamengo Academy
LOLTMNT02_119693,Zeri,Maokai,Corki,Poppy,Renekton,Ashe,Vi,Yone,Rell,Jax,0.6,0.8571428571428571,0.8333333333333334,0.5,0.5,0.0,0.5,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.6,0.6,1,14.12,paiN Gaming Academy,Los Grandes Academy
LOLTMNT02_119886,Ashe,Brand,Tristana,Rell,Aatrox,Ezreal,Maokai,Jayce,Nautilus,Rumble,1.0,0.5,0.0,0.5454545454545454,0.6,0.5,0.0,0.5,0.125,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.2,0.2,0.2,0.2,1,14.12,LOUD Academy,INTZ Academy
LOLTMNT02_120696,Ashe,Brand,Tristana,Nautilus,Olaf,Varus,Maokai,Corki,Leona,Jax,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.8,1.0,0.0,0.6666666666666666,0.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,14.12,Ilha das Lendas,Tropa Raizen
LOLTMNT02_120734,Kai'Sa,Rumble,Yone,Pyke,K'Sante,Zeri,Sejuani,Ezreal,Rell,Twisted Fate,0.0,0.0,1.0,0.0,0.5,0.5,0.25,1.0,0.3333333333333333,0.0,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0,14.12,Fluxo Academy,FURIA Youth
LOLTMNT02_120763,Kai'Sa,Zyra,Jayce,Leona,Renekton,Varus,Nidalee,Ezreal,Nautilus,Skarner,0.5,0.5,0.5,0.0,0.625,0.5,0.5,0.5,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.6,0.8,0.6,0.6,0.6,0,14.12,RED Academy,Rise Gaming
LOLTMNT02_120795,Ezreal,Brand,Corki,Rell,Camille,Zeri,Zyra,Tristana,Nautilus,Sejuani,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.45454545454545453,0.5,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.2,0.2,0.2,1,14.12,Vivo Keyd Stars Academy,Liberty Academy
LOLTMNT02_120819,Sivir,Sejuani,Yone,Leona,Kennen,Zeri,Taliyah,Tristana,Nautilus,Twisted Fate,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,1,14.12,KaBuM! Academy,Flamengo Academy
LOLTMNT02_127239,Jinx,Sejuani,Hwei,Leona,Urgot,Kai'Sa,Brand,Corki,Alistar,K'Sante,0.5,0.5,0.2,0.75,0.0,0.5,1.0,1.0,1.0,0.8571428571428571,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.12,FURIA,paiN Gaming
LOLTMNT02_127702,Zeri,Brand,Ezreal,Leona,Skarner,Kai'Sa,Maokai,Syndra,Rell,Olaf,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.25,0.6,0.6,0.6,0.6,0.4,0.2,0.2,0.2,0.2,0.2,1,14.12,KaBuM! Esports,Liberty
LOLTMNT02_127762,Xayah,Brand,Corki,Rakan,Skarner,Jhin,Zyra,Tristana,Leona,K'Sante,0.7142857142857143,1.0,0.5,1.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.5714285714285714,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,14.12,RED Canids,Vivo Keyd Stars
LOLTMNT02_127805,Ezreal,Nidalee,Jayce,Skarner,K'Sante,Lucian,Vi,Corki,Nami,Mordekaiser,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,14.12,FURIA,Fluxo
LOLTMNT02_129058,Jhin,Sejuani,Corki,Rakan,Rumble,Ziggs,Xin Zhao,Tristana,Rell,Kennen,0.5,0.3333333333333333,0.5,0.8571428571428571,0.6666666666666666,1.0,0.4,1.0,0.2,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.12,Vivo Keyd Stars,INTZ
LOLTMNT02_129104,Ezreal,Sejuani,Yone,Rell,Mordekaiser,Kai'Sa,Zyra,Corki,Leona,Skarner,0.0,0.42857142857142855,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,1,14.12,Liberty,Los Grandes
LOLTMNT02_129167,Lucian,Vi,Yone,Braum,Kennen,Kai'Sa,Lee Sin,Corki,Leona,Rumble,1.0,0.5,0.5,1.0,1.0,0.75,0.5714285714285714,1.0,0.3333333333333333,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.12,Fluxo,LOUD
LOLTMNT02_129204,Jhin,Zyra,Corki,Nautilus,Malphite,Kai'Sa,Diana,Tristana,Leona,Twisted Fate,0.5,0.5,0.4,0.42857142857142855,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,0.4,0.6,0.4,0.4,0.2,0.6,0.6,0.6,0.6,0.6,1,14.12,KaBuM! Esports,RED Canids
LOLTMNT02_129712,Jinx,Gragas,Corki,Nautilus,Renekton,Zeri,Maokai,Lucian,Rell,K'Sante,0.5,0.5,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.5,0.0,0.5,0.3333333333333333,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,14.12,INTZ,Los Grandes
LOLTMNT02_129765,Xayah,Jarvan IV,Ezreal,Rakan,Rumble,Kalista,Vi,Corki,Renata Glasc,Gragas,0.6666666666666666,1.0,0.5,0.875,0.75,0.5714285714285714,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14.12,paiN Gaming,LOUD
LOLTMNT02_130299,Draven,Maokai,Azir,Rell,K'Sante,Zeri,Skarner,Taliyah,Nautilus,Gwen,0.8,0.5714285714285714,0.4444444444444444,0.5,0.5555555555555556,0.3333333333333333,1.0,0.8888888888888888,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,14.12,Liberty,INTZ
LOLTMNT02_131118,Kai'Sa,Sejuani,Hwei,Leona,Gnar,Jhin,Taliyah,Galio,Rell,Camille,0.8,0.75,0.8888888888888888,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0,14.12,LOUD,RED Canids
LOLTMNT02_131160,Kai'Sa,Xin Zhao,Tristana,Leona,Gwen,Ezreal,Zyra,Corki,Braum,Gnar,0.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,1.0,0.75,0.4,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0,14.12,Fluxo,paiN Gaming
